registry_club_id,id_societa,club_name,discipline_raw,clubandplayer_sport
coni:26579,26579,U.S.SPERANZA PIO XI ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 7),Calcio
coni:26579,26579,U.S.SPERANZA PIO XI ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Pallacanestro,Basket
coni:26579,26579,U.S.SPERANZA PIO XI ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Pallavolo,Volley
coni:26597,26597,A.S.D. SAN BENEDETTO,Calcio (a 11),Calcio
coni:26602,26602,A.S.D. SPORTING SCORZE'-PESEGGIA,Calcio (a 11),Calcio
coni:26602,26602,A.S.D. SPORTING SCORZE'-PESEGGIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:26603,26603,UNIONE SPORTIVA DILETTANTISTICA PELAGO,Calcio (a 11),Calcio
coni:26624,26624,ASS.SPORTIVA DILETTANTISTICA ASD COLOGNA VENETA 1919,Calcio (a 11),Calcio
coni:2664,2664,ASD CITTA' DI MASSA CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:26678,26678,A.S.D JUVENES GIANNI RADICI,Calcio (a 11),Calcio
coni:26704,26704,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTA VALCONCA,Calcio (a 11),Calcio
coni:26704,26704,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTA VALCONCA,Calcio (a 7),Calcio
coni:26704,26704,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTA VALCONCA,Pallavolo,Volley
coni:26728,26728,A. F. FIRENZE CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:26743,26743,S.S.D. VALCALEPIO JUNIOR S.R.L.,Calcio (a 11),Calcio
coni:26743,26743,S.S.D. VALCALEPIO JUNIOR S.R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:26743,26743,S.S.D. VALCALEPIO JUNIOR S.R.L.,Calcio (a 7),Calcio
coni:26745,26745,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATLETICO CONEGLIANO CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:26764,26764,U.S.D. TEAM LeO ACADEMY,Calcio (a 11),Calcio
coni:268,268,POLISPORTIVA DILETTANTISTICA CASALBUTTANO,Calcio (a 11),Calcio
coni:26822,26822,A.S.D. CALCIO CAERANO,Calcio (a 11),Calcio
coni:2687,2687,A.S.D. POLISPORTIVA SALICETESE,Calcio (a 11),Calcio
coni:26872,26872,UNIONE SPORTIVA S. AGATA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:26892,26892,A.S.D. PESCANTINA SETTIMO,Calcio (a 11),Calcio
coni:26897,26897,PORTOGRUARO CALCIO ASSOCIAZION E SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:269,269,G.S. CASALETTO CEREDANO ASD,Calcio (a 11),Calcio
coni:2690,2690,A.S.D. U.S. TRAMATZA 1972,Calcio (a 11),Calcio
coni:2690,2690,A.S.D. U.S. TRAMATZA 1972,Futsal (calcio da sala - calcio a 5),Futsal
coni:26901,26901,U.S.D. FULGOR MASSANZAGO,Calcio (a 11),Calcio
coni:26906,26906,SSD SAN ZENO VERONA 1919 AR.L.,Calcio (a 11),Calcio
coni:27010,27010,SPORTING PREDAPPIO A.S.D.,Calcio (a 11),Calcio
coni:27040,27040,A.S.D. POLISPORTIVA SAN PRECARIO,Calcio (a 11),Calcio
coni:27040,27040,A.S.D. POLISPORTIVA SAN PRECARIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:27040,27040,A.S.D. POLISPORTIVA SAN PRECARIO,Rugby a 15,Rugby
coni:27040,27040,A.S.D. POLISPORTIVA SAN PRECARIO,Beach volley,Volley
coni:27040,27040,A.S.D. POLISPORTIVA SAN PRECARIO,Pallacanestro,Basket
coni:27040,27040,A.S.D. POLISPORTIVA SAN PRECARIO,Pallavolo,Volley
coni:27043,27043,A.C.D. ACADEMY CAMPODARSEGO,Calcio (a 11),Calcio
coni:27065,27065,ASSOCIAZIONE SPORTIVA CALCISTICA DILETTANTISTICA MITTICI,Futsal (calcio da sala - calcio a 5),Futsal
coni:27065,27065,ASSOCIAZIONE SPORTIVA CALCISTICA DILETTANTISTICA MITTICI,Calcio (a 11),Calcio
coni:27091,27091,A.S.D. CALCIO MONTEGROTTO T.,Calcio (a 11),Calcio
coni:27096,27096,ASSOCIAZIONE SPORTIVA DILETTANTISTICA COSTA DI MEZZATE,Calcio (a 11),Calcio
coni:27099,27099,REAL CALEPINA F.C. SOCIETA' SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:27153,27153,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONTICANO CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:27217,27217,PETRONIANO IDEA CALCIO A.S.D.,Calcio (a 11),Calcio
coni:27217,27217,PETRONIANO IDEA CALCIO A.S.D.,Calcio (a 7),Calcio
coni:27238,27238,POLISPORTIVA GONZAGA S.S.D. A R.L.,Calcio (a 11),Calcio
coni:27238,27238,POLISPORTIVA GONZAGA S.S.D. A R.L.,Pallacanestro,Basket
coni:27245,27245,ASS.POLIS.DILETT.PONTEVECCHIO SEZ.AUT. CALCIO,Calcio (a 11),Calcio
coni:27249,27249,A.S.D. 1998 AUDACE C5 VERONA,Futsal (calcio da sala - calcio a 5),Futsal
coni:27262,27262,MONTORIO FC SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 11),Calcio
coni:27262,27262,MONTORIO FC SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 7),Calcio
coni:27283,27283,LOVERS PALAZZOLO ASD,Calcio (a 11),Calcio
coni:27290,27290,OLIMPIA VERONA A.S.D.,Calcio (a 11),Calcio
coni:27290,27290,OLIMPIA VERONA A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:27333,27333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATHENA RIMINI,Calcio (a 11),Calcio
coni:27333,27333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATHENA RIMINI,Calcio (a 8),Calcio
coni:27333,27333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATHENA RIMINI,Futsal (calcio da sala - calcio a 5),Futsal
coni:27333,27333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATHENA RIMINI,Calcio (a 7),Calcio
coni:27333,27333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATHENA RIMINI,Pallavolo,Volley
coni:27333,27333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATHENA RIMINI,Beach volley,Volley
coni:27345,27345,NUOVA VIRTUS CESENA A.S.D.,Calcio (a 11),Calcio
coni:27345,27345,NUOVA VIRTUS CESENA A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:27345,27345,NUOVA VIRTUS CESENA A.S.D.,Calcio (a 7),Calcio
coni:27345,27345,NUOVA VIRTUS CESENA A.S.D.,Pallacanestro,Basket
coni:27353,27353,BOTTAGISIO CHIEVO CENTER - VERONA SOCIETA' SPORTIVA DILETTANTISTI CA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:27353,27353,BOTTAGISIO CHIEVO CENTER - VERONA SOCIETA' SPORTIVA DILETTANTISTI CA A RESPONSABILITA' LIMITATA,Calcio (a 7),Calcio
coni:27460,27460,A.S.D. NOVACALCIO SACCOLONGO,Calcio (a 11),Calcio
coni:27469,27469,U.S. SANMARTINOCOLLE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:27506,27506,A.S.D. REAL TREMIGNON,Calcio (a 11),Calcio
coni:27518,27518,A.S.D. FABRIZIO MICCOLI,Calcio (a 11),Calcio
coni:27521,27521,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ZERMAN,Calcio (a 11),Calcio
coni:27539,27539,A.S.D. SPORTING RIVER QUINTO,Futsal (calcio da sala - calcio a 5),Futsal
coni:27547,27547,A.S.D. JUNIOR GAMBETTOLA,Calcio (a 11),Calcio
coni:27547,27547,A.S.D. JUNIOR GAMBETTOLA,Calcio (a 7),Calcio
coni:27579,27579,ASD REAL MINERBE 2014,Calcio (a 11),Calcio
coni:27589,27589,USD BONAVIGO 1961,Calcio (a 11),Calcio
coni:27596,27596,ASD UNION BEST CALCIO,Calcio (a 11),Calcio
coni:27596,27596,ASD UNION BEST CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:27663,27663,A.C.JUVENTINA MARGHERA,Calcio (a 11),Calcio
coni:27680,27680,A.S.D. CALCIO LIDO DI JESOLO,Calcio (a 11),Calcio
coni:27682,27682,A.S.D. POLISPORTIVA AVANE,Calcio (a 11),Calcio
coni:27714,27714,A.S.D. SANVE MILLE,Futsal (calcio da sala - calcio a 5),Futsal
coni:27723,27723,ASSOCIAZIONE SPORTIVA DILETTANTISTICA LONGOBARDA SALERNO,Calcio (a 11),Calcio
coni:27732,27732,SAN GAETANO CALCIO ASSOC.SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:27739,27739,ASSOCIAZIONE CULTURALE E SPORTIVA DILETTANTISTICA MATERDEI,Calcio (a 11),Calcio
coni:27758,27758,SOCIETA' SPORTIVA DILETTANTISTICA FELDI EBOLI A RESP.LIMITA,Futsal (calcio da sala - calcio a 5),Futsal
coni:27775,27775,PETRARCA CALCIO A CINQUE SRL SSD,Futsal (calcio da sala - calcio a 5),Futsal
coni:27792,27792,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VIS BORGO NUOVO,Calcio (a 11),Calcio
coni:2780,2780,U.S. DILETTANTISTICA LUCIGNANO,Calcio (a 11),Calcio
coni:27801,27801,ASD TIEFFE CLUB,Calcio (a 11),Calcio
coni:27805,27805,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALBAREDO INSIEME,Calcio (a 11),Calcio
coni:27805,27805,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALBAREDO INSIEME,Pallacanestro,Basket
coni:27820,27820,ASSOCIAZIONE CALCIO DILETTANTISTICA SCALIGERA,Calcio (a 11),Calcio
coni:27820,27820,ASSOCIAZIONE CALCIO DILETTANTISTICA SCALIGERA,Calcio (a 7),Calcio
coni:27927,27927,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN FRUTTUOSO CALCIO,Calcio (a 11),Calcio
coni:27927,27927,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN FRUTTUOSO CALCIO,Calcio (a 7),Calcio
coni:27948,27948,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONTELLO,Calcio (a 11),Calcio
coni:27975,27975,ACD RONCHI MGA,Calcio (a 11),Calcio
coni:27975,27975,ACD RONCHI MGA,Calcio (a 7),Calcio
coni:2800,2800,UNIONE SPORTIVA PORTA A PIAGGE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:28002,28002,JUNIOR PETRARCA CALCIO A CINQUE SRL SSD,Futsal (calcio da sala - calcio a 5),Futsal
coni:28002,28002,JUNIOR PETRARCA CALCIO A CINQUE SRL SSD,Calcio (a 11),Calcio
coni:28004,28004,TRE PINI CALCIO A CINQUE SRL SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:28008,28008,ASSOCIAZIONE SPORTIVA DILETANTISTICA VIRTUS BAGNOLI ARRE,Calcio (a 11),Calcio
coni:28010,28010,A.S.D. LEGNARO 84,Calcio (a 11),Calcio
coni:28017,28017,MESTRINO UNITED F.C. SSD A RL,Calcio (a 11),Calcio
coni:28045,28045,A.S.D. BALDO JUNIOR TEAM,Calcio (a 11),Calcio
coni:28045,28045,A.S.D. BALDO JUNIOR TEAM,Calcio (a 7),Calcio
coni:28051,28051,ASD VILLA BARTOLOMEA,Calcio (a 11),Calcio
coni:28105,28105,ASSOCIAZIONE SPORTIVA DILETTANTISTICA REFRONTOLO CALCIO,Calcio (a 11),Calcio
coni:28121,28121,POLISPORTIVA DIL.CALCIO SICILIA,Calcio (a 11),Calcio
coni:28121,28121,POLISPORTIVA DIL.CALCIO SICILIA,Calcio (a 7),Calcio
coni:28121,28121,POLISPORTIVA DIL.CALCIO SICILIA,Calcio (a 8),Calcio
coni:28121,28121,POLISPORTIVA DIL.CALCIO SICILIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:28124,28124,COSTA D'AMALFI SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:28124,28124,COSTA D'AMALFI SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:28132,28132,NUOVA POLISPORTIVA K2 CASELLE A.S.D.,Calcio (a 11),Calcio
coni:28140,28140,SF PONTECAGNANO ASD,Calcio (a 11),Calcio
coni:2820,2820,POLISPORTIVA PIETRALUNGHESE,Calcio (a 11),Calcio
coni:2820,2820,POLISPORTIVA PIETRALUNGHESE,Pallavolo,Volley
coni:28202,28202,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLYMPIC SALERNO,Calcio (a 11),Calcio
coni:28202,28202,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLYMPIC SALERNO,Calcio (a 8),Calcio
coni:28202,28202,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLYMPIC SALERNO,Beach Soccer,Calcio
coni:28202,28202,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLYMPIC SALERNO,Futsal (calcio da sala - calcio a 5),Futsal
coni:28202,28202,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLYMPIC SALERNO,Calcio (a 7),Calcio
coni:28241,28241,A.S.D. FORKLIFT,Futsal (calcio da sala - calcio a 5),Futsal
coni:28243,28243,MARENO GIALLOBLU S.S.D. A R.L. UNIPERSONALE,Calcio (a 11),Calcio
coni:28286,28286,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLISPORTIVA SAN CLEMENTE,Calcio (a 11),Calcio
coni:28300,28300,A.S.D. CITTA' DI GALLIPOLI,Calcio (a 11),Calcio
coni:28334,28334,A.S.D. TEAM GIORGIONE C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:28336,28336,A.S.D. SAN VENDEMIANO CALCIO,Calcio (a 11),Calcio
coni:28343,28343,A.C.D. RAMON 1980,Calcio (a 11),Calcio
coni:28345,28345,A.S.D. UNIONGAIA F.G. ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:2836,2836,POLISPORTIVA 2000 CALCIO ASSOCIAZIONE DILETTANTISTICA,Calcio (a 11),Calcio
coni:28377,28377,A.S.D. SCUOLA CALCIO EMANUELE BELARDI ASSOCIAZIONE SPORTIVA DILET TANTISTICA,Calcio (a 11),Calcio
coni:28394,28394,A.S.D. FUTSAL GIORGIONE,Futsal (calcio da sala - calcio a 5),Futsal
coni:28469,28469,A.S.D. VALSUGANA CALCIO,Calcio (a 11),Calcio
coni:28491,28491,A.S.D. SAN FIDENZIO POLVERARA,Calcio (a 11),Calcio
coni:28504,28504,A.S.D. FLORENCE SPORTING CLUB,Calcio (a 11),Calcio
coni:28514,28514,S.S.D. SAN LORENZO CAMPI GIOVANI A R.L.,Calcio (a 11),Calcio
coni:28518,28518,FUTSAL VILLORBA S.S.D A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:28519,28519,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO SANTA LUCIA,Calcio (a 11),Calcio
coni:28525,28525,REAL BIANCOCELESTE SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:28539,28539,CENTRO SPORTIVO PORTA ROMANA,Calcio (a 11),Calcio
coni:28627,28627,CLUB SAN PAOLO - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Futsal (calcio da sala - calcio a 5),Futsal
coni:28627,28627,CLUB SAN PAOLO - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 7),Calcio
coni:28627,28627,CLUB SAN PAOLO - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Pallavolo,Volley
coni:28639,28639,A.S.D. MEDIATEC LUPARENSE C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:28668,28668,LEO SOCCER SOCIETA' SPORTIVA DILETTANTISTICA A R.L,Calcio (a 11),Calcio
coni:28668,28668,LEO SOCCER SOCIETA' SPORTIVA DILETTANTISTICA A R.L,Calcio (a 8),Calcio
coni:28668,28668,LEO SOCCER SOCIETA' SPORTIVA DILETTANTISTICA A R.L,Futsal (calcio da sala - calcio a 5),Futsal
coni:28668,28668,LEO SOCCER SOCIETA' SPORTIVA DILETTANTISTICA A R.L,Calcio (a 7),Calcio
coni:28677,28677,SPORTING CLUB TROPICAL ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:28681,28681,A.S.D. CENTRO STORICO SALERNO,Calcio (a 11),Calcio
coni:28686,28686,A.S.D. GIANT'S,Calcio (a 11),Calcio
coni:28690,28690,ACADEMY VIGONTINA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:28696,28696,A.S.D. AMBROSIANA-TREBASELEGHE,Calcio (a 11),Calcio
coni:28704,28704,A.S.D. GALLIANESE,Calcio (a 11),Calcio
coni:28705,28705,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASSOCALCIO SALERNO,Calcio (a 11),Calcio
coni:28708,28708,FOOTBALL CLUB DILETTANTISTICO UNION EZZELINA,Calcio (a 11),Calcio
coni:28708,28708,FOOTBALL CLUB DILETTANTISTICO UNION EZZELINA,Futsal (calcio da sala - calcio a 5),Futsal
coni:28741,28741,ASS. SPORTIVA DILETTANTISTICA WONDERFUL - BARI SANTO SPIRITO,Calcio (a 11),Calcio
coni:28741,28741,ASS. SPORTIVA DILETTANTISTICA WONDERFUL - BARI SANTO SPIRITO,Calcio (a 7),Calcio
coni:28741,28741,ASS. SPORTIVA DILETTANTISTICA WONDERFUL - BARI SANTO SPIRITO,Calcio (a 8),Calcio
coni:28741,28741,ASS. SPORTIVA DILETTANTISTICA WONDERFUL - BARI SANTO SPIRITO,Futsal (calcio da sala - calcio a 5),Futsal
coni:28743,28743,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SESTOESE CALCIO A 5,Calcio (a 11),Calcio
coni:28743,28743,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SESTOESE CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:2888,2888,POLISPORTIVA XII MORELLI ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:28881,28881,VIGONTINA SAN PAOLO FOOTBALL CLUB SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:28881,28881,VIGONTINA SAN PAOLO FOOTBALL CLUB SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:28881,28881,VIGONTINA SAN PAOLO FOOTBALL CLUB SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 7),Calcio
coni:28882,28882,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO GAZZO,Calcio (a 11),Calcio
coni:28922,28922,A.S.D.CASENUOVE GAMBASSI TERME,Calcio (a 11),Calcio
coni:28922,28922,A.S.D.CASENUOVE GAMBASSI TERME,Futsal (calcio da sala - calcio a 5),Futsal
coni:28922,28922,A.S.D.CASENUOVE GAMBASSI TERME,Calcio (a 7),Calcio
coni:28925,28925,VIRTUS ACADEMY SVS ASD,Calcio (a 11),Calcio
coni:28932,28932,SSD SALERNUM BARONISSI,Calcio (a 11),Calcio
coni:28937,28937,ASSOCIAZIONE SPORTIVA DILETTANTISTICA IMPRUNETA TAVARNUZZE,Calcio (a 11),Calcio
coni:28963,28963,ASD POLISPORTIVA SPORTING CLUB PICENTIA,Calcio (a 11),Calcio
coni:28985,28985,A.S.D. CAMPAGNA LUDISPORT,Calcio (a 11),Calcio
coni:28990,28990,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SPORT CLUB 85' TRAMONTI,Calcio (a 11),Calcio
coni:29019,29019,A.S.D. UNIONE SPORTIVA META,Calcio (a 11),Calcio
coni:29019,29019,A.S.D. UNIONE SPORTIVA META,Calcio (a 8),Calcio
coni:29019,29019,A.S.D. UNIONE SPORTIVA META,Beach Soccer,Calcio
coni:29019,29019,A.S.D. UNIONE SPORTIVA META,Futsal (calcio da sala - calcio a 5),Futsal
coni:29019,29019,A.S.D. UNIONE SPORTIVA META,Calcio (a 7),Calcio
coni:29019,29019,A.S.D. UNIONE SPORTIVA META,Beach volley,Volley
coni:29051,29051,MONTEGRAPPA S.S.D.A.R.L.,Calcio (a 11),Calcio
coni:29051,29051,MONTEGRAPPA S.S.D.A.R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:29051,29051,MONTEGRAPPA S.S.D.A.R.L.,Calcio (a 7),Calcio
coni:29051,29051,MONTEGRAPPA S.S.D.A.R.L.,Pallavolo,Volley
coni:29115,29115,AQS BORGO VENETO ASD,Calcio (a 11),Calcio
coni:29197,29197,SOCIETA' COOPERATIVA SPORTIVA DILETTANTISTICA AUSONIA 1931 A RESP ONSABILITA' LIMITATA IN FORMA ABBREVIATA S.S.D. AUSONIA 1931 S.C.A.R.L.,Calcio (a 11),Calcio
coni:292,292,ASD CAMPESE 1969,Calcio (a 11),Calcio
coni:2921,2921,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SESTO BAGNAROLA,Calcio (a 11),Calcio
coni:2922,2922,USD SANROMANESE VALDARNO,Calcio (a 11),Calcio
coni:29225,29225,SOCIETA' SPORTIVA DILETTANTISTICA CALCIOPADOVA C5 A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:29225,29225,SOCIETA' SPORTIVA DILETTANTISTICA CALCIOPADOVA C5 A RESPONSABILITA' LIMITATA,Calcio (a 7),Calcio
coni:29235,29235,S.S. DRESANO A.S.D.,Calcio (a 11),Calcio
coni:29238,29238,PADOVA FOOTBALL ACADEMY - SOCIETA' SPORTIVA DILETTANTISTICA A RES PONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:29239,29239,F.C. SCANDICCI 1908 S.S.D. A R.L.,Calcio (a 11),Calcio
coni:29240,29240,G.S. MOCCHETTI S.V.O. ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:2926,2926,U.S.D.MANCIANO,Calcio (a 11),Calcio
coni:29263,29263,A.S.D. NUOVA LOREGGIA CALCIO,Calcio (a 11),Calcio
coni:29270,29270,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CARPINE 2016,Calcio (a 11),Calcio
coni:29282,29282,SSD PRO LISSONE CALCIO,Calcio (a 11),Calcio
coni:29282,29282,SSD PRO LISSONE CALCIO,Calcio (a 7),Calcio
coni:29293,29293,ASSOCIAZIONE SPORTIVA DILETTANTISTICA LA DOMINANTE,Calcio (a 11),Calcio
coni:293,293,UNIONE SPORTIVA SAN VINCENZO CALCIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:29300,29300,RAGAZZINI RED SOCIETA' DILETTANTISTICA A RESPONSABILITA' LIM,Calcio (a 11),Calcio
coni:29300,29300,RAGAZZINI RED SOCIETA' DILETTANTISTICA A RESPONSABILITA' LIM,Calcio (a 8),Calcio
coni:29300,29300,RAGAZZINI RED SOCIETA' DILETTANTISTICA A RESPONSABILITA' LIM,Futsal (calcio da sala - calcio a 5),Futsal
coni:29300,29300,RAGAZZINI RED SOCIETA' DILETTANTISTICA A RESPONSABILITA' LIM,Calcio (a 7),Calcio
coni:29325,29325,A.C. BORGHETTO DILETTANTISTICA,Calcio (a 11),Calcio
coni:29334,29334,UNIONE SPORTIVA BOLLATESE,Calcio (a 11),Calcio
coni:29355,29355,A.S.D. U.S.D. VILLARBASSE,Calcio (a 11),Calcio
coni:29364,29364,ASSOCIAZIONE SPORTIVA DILETTANTISTICA AQUILOTTI IRNO,Calcio (a 11),Calcio
coni:29364,29364,ASSOCIAZIONE SPORTIVA DILETTANTISTICA AQUILOTTI IRNO,Futsal (calcio da sala - calcio a 5),Futsal
coni:29364,29364,ASSOCIAZIONE SPORTIVA DILETTANTISTICA AQUILOTTI IRNO,Calcio (a 8),Calcio
coni:29364,29364,ASSOCIAZIONE SPORTIVA DILETTANTISTICA AQUILOTTI IRNO,Calcio (a 7),Calcio
coni:2937,2937,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CASTELSANGIORGIO,Calcio (a 11),Calcio
coni:29383,29383,ASSOCIAZIONE POLISPORTIVA SAN ROCCO CALCIO A.S.D.,Calcio (a 11),Calcio
coni:29393,29393,SAN MARTINO SAONARA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:29414,29414,PREZIOSISSIMO SANGUE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:29414,29414,PREZIOSISSIMO SANGUE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 7),Calcio
coni:29501,29501,ASSOCIAZIONE DILETTANTISTICA POLISPORTIVA BRUINESE,Calcio (a 11),Calcio
coni:29501,29501,ASSOCIAZIONE DILETTANTISTICA POLISPORTIVA BRUINESE,Pallacanestro,Basket
coni:29501,29501,ASSOCIAZIONE DILETTANTISTICA POLISPORTIVA BRUINESE,Futsal (calcio da sala - calcio a 5),Futsal
coni:29501,29501,ASSOCIAZIONE DILETTANTISTICA POLISPORTIVA BRUINESE,Pallavolo,Volley
coni:29543,29543,ASSOCIAZIONE SPORTIVA DILETTANTISTICA INVICTUS FOOTBALL CLUB 2014,Calcio (a 11),Calcio
coni:29544,29544,A.S.D. SPORTING FIUMEFREDDO,Calcio (a 11),Calcio
coni:29544,29544,A.S.D. SPORTING FIUMEFREDDO,Calcio (a 8),Calcio
coni:29544,29544,A.S.D. SPORTING FIUMEFREDDO,Futsal (calcio da sala - calcio a 5),Futsal
coni:29544,29544,A.S.D. SPORTING FIUMEFREDDO,Calcio (a 7),Calcio
coni:29598,29598,POLISPORTIVA CHIANTI NORD ASSO CIAZIONE SPORTIVA DILETTANTIS,Calcio (a 11),Calcio
coni:29608,29608,"VIRTUS VOLLA A.S.D. SPORT. DILETT.,",Calcio (a 11),Calcio
coni:29608,29608,"VIRTUS VOLLA A.S.D. SPORT. DILETT.,",Calcio (a 7),Calcio
coni:29626,29626,U.S. FAIANO 1965,Calcio (a 11),Calcio
coni:29635,29635,APD UNITED ANGRI,Calcio (a 11),Calcio
coni:29635,29635,APD UNITED ANGRI,Calcio (a 8),Calcio
coni:29635,29635,APD UNITED ANGRI,Calcio (a 7),Calcio
coni:29636,29636,F.S.A. SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:29645,29645,CAVA UNITED FOOTBALL CLUB SOC. COOP. SPORTIVA PER AZIONI IN LIQUIDAZIONE,Calcio (a 11),Calcio
coni:2965,2965,U.S.D. AMBRA,Calcio (a 11),Calcio
coni:29661,29661,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SOCCER VALLO DI DIANO,Calcio (a 11),Calcio
coni:29661,29661,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SOCCER VALLO DI DIANO,Calcio (a 8),Calcio
coni:29661,29661,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SOCCER VALLO DI DIANO,Futsal (calcio da sala - calcio a 5),Futsal
